recipe_id,title,ingredients,reference,prediction,method
245,Caramel Dumplings,"2 tablespoons butter 1-1/2 cups packed brown sugar 1-1/2 cups water 1-1/4 cups all-purpose flour 1/2 cup sugar 2 teaspoons baking powder 1/2 teaspoon salt 1/2 cup whole milk 2 tablespoons butter, softened 2 teaspoons vanilla extract 1/2 cup coarsely chopped peeled apple, optional","In a large skillet, heat the butter, brown sugar and water to boiling. Reduce heat to simmer. Meanwhile, combine the dumpling ingredients. Drop by tablespoonfuls into the simmering sauce. Cover tightly and simmer for 20 minutes. Do not lift lid. If desired, serve warm with cream or ice cream.","Melt the butter in a large skillet with the brown sugar, 2 cups of the water, 1/4 cup of the flour, sugar, baking powder, and salt, stirring constantly. Bring to a boil, reduce heat, and cook the eggs in the microwave the butter until firm, about 5 minutes. Remove from heat, stir in the milk, and bring to a simmer, stirring regularly, until the eggs are smooth. Remove the skillet from heat; let the butter cool slightly, then transfer to a wire rack to cool completely. Meanwhile, line a 9-inch square baking dish with paper towels to prevent spilling into the bottom. Lightly spray half of the dish with cooking spray. Light each baking dish well with 1 tablespoon of baking powder. Sprinkle 1/3 cup of remaining butter over",finetuned_top_k
246,Cabbage-Free Protein-Packed Cole Slaw,"1 celeriac, peeled and shredded 1 rutabaga, peeled and shredded 1 large carrot, washed, unpeeled, shredded 14 lb firm tofu, shredded (plain or flavored) 1 onion, diced small 12 cup salad dressing, your favorite, to taste (add more if needed) 12 cup mayonnaise (optional, only if you prefer creamy style, add more if needed)",Mix all ingredients. Serve chilled.,"Combine celerio, rutao, carrots, onion, onion and salad dressing and toss to combine. Preheat broiler. Pour sauce over tofu and let it cool. Combine mayonnais, dressing and mayo, pour over tofu mixture. Let simmer 30 minutes. If you make the slaw and then you add any sauce left over from cooking, you might want to add more on top of that. Add a little green bell pepper and a little lemon pepper if it's an extra taste. I usually buy a small bottle of colby brand colby and add it to the sauce. Keep them separate and refrigerate indefinitely. If they are left in the refrigerator, you can freeze them. I make them for dinner and reheat it out on top until needed.",finetuned_top_k
247,Easy Meat Loaf,"1 lb. ground beef 1 lb. ground pork 1 c. old fashioned oats, uncooked 1/2 c. Kraft barbecue sauce 1/2 c. chopped green pepper 1/2 c. chopped onion 2 eggs, beaten 1 tsp. salt 1/4 tsp. pepper","Combine all ingredients and mix well. Pour into 8 x 8 x 2-inch baking dish. Bake, uncovered, at 350° for 50 minutes. Remove and spread 1/4 cup barbecue sauce on top and bake another 20 minutes.","Brown meat; drain. Add seasonings; mix well. Add meat mixture, bacon, eggs and salt. Pour over cooked mixture. Bake at 350° for 25 minutes.",finetuned_top_k
248,St. Patrick's Day Treat,2 scoops mint chocolate chip ice cream 1 cup milk 2 drops green food coloring 2 tablespoons whipped cream 18 teaspoon green sugar,"Place ice cream in glass. Pour in milk, which is colored with the food coloring (can adjust amount to desired intensity of color). Top with whipped cream and sprinkle with colored sugar.","Blend ice cream, milk, green food, and whipping cream and blend well. Pour into ungreased 9x13 square mold and chill at room temperature for 2 hours or overnight (until firm) or until firm. Store in warmest position; store chilled.",finetuned_top_k
249,Moist Sweet Potato Cookies,200 grams Sweet potato 10 grams Sugar 50 ml Milk 80 grams Unsalted butter (margarine) 50 grams Sugar 200 grams Sweet potato paste 110 grams Cake flour 40 grams Almond flour,"Make the sweet potato paste. Peel the sweet potatoes and soak in water for 10 minutes to get rid of any bitterness. Boil the sweet potatoes in just enough water to cover. They are done once they change color and brighten up, and a bamboo skewer goes through a piece easily. While they are still warm, put the sweet potatoes in a food processor with the sugar and milk, and process until smooth. Make the dough. Preheat the oven to 190 C. Mix the butter, which should be at room temperature, and the sugar together very well. Measure out 200 g of the sweet potato paste you made in step 3 and add to the butter-sugar mix. Mix until smooth. Sift in the cake and almond flours and fold them in. Use your hands to form balls with the dough. Lightly flatten each ball, and line them up on your baking pan (You can form the dough in any shape you like.) Bake in the preheated oven for 12 minutes. Once the bottom has turned golden brown, they are done! They're also delicious warmed up in a toaster oven just before eating.","Mix together the sweet potato and one tablespoon of the butter while the mix is going. Fill a well in the centre of the tin with a piece of plastic wrap and put on a deep baking pan. Put the baking tray full of sweet sweet potatoes in the oven until they are lightly browned but not firm. Once the sweet potatoes are browned and the butter has melted, set them aside. Pour the margarine evenly over the sweet dough. Place half a cup in a bowl. Make a well with heavy cream and add half a tablespoon of butter and blend it all together gently until it is smooth. Divide between two layers. Bake for 7 minutes.",finetuned_top_k
250,Fudge Pie,"1 c. sugar 1 stick butter, melted 3 Tbsp. cocoa 1 Tbsp. vanilla 2 eggs 1 unbaked pie shell",Mix together with mixer. Pour into an unbaked pie shell. Bake at 375° for 30 to 35 minutes. Let cool before cutting.,"Cream sugar and butter until fluffy. Add cocoa and vanilla. Bring to a boil. Reduce heat and simmer 40 minutes. Add pie shell and blend. Add eggs. Mix well. Layer all over graham crackers or bread, then sprinkle with vanilla. Bake in 400 degree oven for 20 to 25 minutes. Keep an eye for any drops, as eggs can drip down. May also be placed in greased 3-quart casserole dish. Bake for 15 to 20 minutes or until bubbly.",finetuned_top_k
251,Cath'S Chocolate Cake,1/2 c shortening 1 1/2 c sugar 2 eggs 1/2 c milk 1 tsp vanilla 4 Tbsp cocoa 2 c flour 2 tsp baking powder 1 tsp baking soda 1/2 tsp salt 1 c boiling water,"Cream shortening with sugar. Add eggs, milk and vanilla and mix. Add cocoa,mix. Add flour, baking powder, baking soda, and salt. Mix thoroughly. Pour boiling water over it all and mix again. Bake 350 for 30 minutes in 2 round 7"" cake pans or one 9X13 pan. Bake for 25 minutes for 18 cupcakes.",In saucepan add melted shortening. Add sugar and eggs. Bring to boiling then reduce heat and simmer for 2 minutes. Add vanilla. Stir all ingredients in blender. Add to pudding batter and press into a greased casserole dish. Bake in 350 degrees oven for 50-75 minutes.,finetuned_top_k
252,Pineapple Brisket,"10 lbs beef brisket 1 cup brown sugar 1 cup crushed pineapple 1 tablespoon paprika 1 tablespoon chili pepper pineapple juice, to moisten, if needed","Combine all ingredients except the brisket. Coat the brisket in the mixture. Place meat in a roasting pan or dutch oven and pour the remaining mixture over the meat. Bake, covered, at 350 degrees for 2-3 hours or until done (very tender). Check on meat during cooking just in case you need to add a bit of water or pineapple juice to moisten and I like to turn the meat during the during the cooking. When done, let meat rest 10 minutes before slicing against the grain.","In a large mixing bowl, mix all the dry ingredients but in another bowl, whisk in pineapple juice. Pour the pineapple juice mixture into a Dutch oven or Dutch oven sprayed dish and cover with brisket with foil. Bake in the preheated oven 6 to 8 hours or until crisp. Cool completely and add paprika to moistener. Pour pineapple mixture into an ungreased 9x13 baking pan. Bake until golden and bubbling about 12 minutes. Cool on racks at room temperature.",finetuned_top_k
253,Cauliflower and Shrimp Caldin,"1 heavy coconut (without any cracks and containing liquid) 3 garlic cloves 1 small onion, halved lengthwise and thinly sliced lengthwise 2 1/2 cups plus 2 tablespoons water 1 tablespoon vegetable oil 1 tablespoon cumin seeds, ground in an electric coffee/spice grinder 1 teaspoon turmeric 1 (4-inch) fresh red chile, halved lengthwise, keeping stem intact 1 large head cauliflower (2 1/2 pounds), cut into 1-inch-wide florets 1/2 pound medium shrimp (31 to 35 per pound), peeled, leaving tail and first segment of shell intact, and deveined 1 1/2 teaspoons salt 1 (1-inch) piece tamarind from a pliable block* 1 (13- to 14-ounce) can unsweetened coconut milk* (preferably Chaokoh brand) 1 tablespoon cider vinegar Accompaniment: steamed basmati rice","Put oven rack in middle position and preheat oven to 400F. Pierce softest eye of coconut with a metal skewer or small screwdriver and drain liquid. Bake coconut 15 minutes. Break shell with a hammer or back of a heavy cleaver and remove flesh, prying it out carefully with tip of a flat-head screwdriver. Remove brown membrane with a sharp paring knife or vegetable peeler. Coarsely chop one third of coconut (reserve remainder for another use) and finely grind in a blender. Measure out 1/2 cup ground coconut (reserve remainder for another use) and puree with garlic, half of onion, and 1/2 cup water in blender until a paste forms. Cook remaining onion in oil in a wide 4- to 5-quart heavy pot over moderate heat, stirring, until softened, about 5 minutes. Add coconut paste, cumin, turmeric, and chile and cook at a bare simmer (do not let boil), stirring, 3 minutes. Stir in 2 cups water and cook at a bare simmer (do not let boil), uncovered, 15 minutes. Add cauliflower and cook at a bare simmer (do not let boil), uncovered, stirring occasionally, until just tender, 15 to 20 minutes. While cauliflower cooks, toss shrimp with 1/2 teaspoon salt in a small bowl. Gently mash tamarind pulp with remaining 2 tablespoons water in another small bowl until pulp is softened. Force pulp through a sieve into a bowl, discarding seeds and thick fibers. Pat shrimp dry and stir into cauliflower along with tamarind, canned coconut milk, and vinegar. Bring to a bare simmer (do not let boil) and cook until shrimp are just cooked through, about 3 minutes. Stir in remaining teaspoon salt. *Available at Indian markets and Kalustyan's (800-352-3451; kalustyans.com).","For the cauliflower and shrimp: Drain cauliflower, reserving 1 cup water. Combine first 5 ingredients; heat through until thickened, 2 to 3 minutes, stirring occasionally. Heat oil in a small heatproof Dutch oven. Add butter; cook 3 minutes or until smooth, stirring only occasionally. Transfer to a baking dish; drizzle sauce over cauliflower; brush top with remaining butter. Cover; let cook 8 to 10 minutes or till softened. Stir shrimp in at once to evenly coat; brush with rice mixture. Transfer immediately to a platter, cover, and bake 30 minutes, uncovered.",finetuned_top_k
254,Barley Cream Soup Recipe,"110 gm (4 ounce) pearl barley 1 lt (1 3/4 pints) chicken or possibly vegetable stock 150 ml (1/4 pint) lowfat milk 150 ml (1/4 pint) double cream or possibly whipping cream Salt and pepper 25 gm (1 ounce) butter, cut into small pcs 2 tsp fresh parsley, minced","Blanch the barley for 1 minute in boiling water then drain. Add in the liquid removed barley to the stock and simmer for 2 hrs Pass through a fine mouli or possibly liquidise. Add in the lowfat milk, cream, salt, pepper and the butter. Reheat and serve sprinkled with minced parsley. Here is an eighteenth century Essex recipe that brings out the very subtle flavour of barley.","Break the barley into small pieces and soak in the stock until the barley flakes easily. Mix in the chicken or vegetable stock and then divide to make a sauce. Cook until all the liquid comes out and the sauce is completely moistened but still a bit sticky. Heat the water as directed on the package; put a lid on the kettle and pour into a boiling kettle which has been put down so it will boil. Add barley mixture to the mixture, raise it to boiling, and cook until barley is cooked and tender, and serve warm.",finetuned_top_k
255,Chili Casserole,"1 pound ground beef 1/2 cup chopped onion 1 can (16 ounces) kidney beans, rinsed and drained 1 can (15 ounces) tomato sauce 1 can (14-1/2 ounces) stewed tomatoes, undrained 1/4 teaspoon garlic powder 1/4 teaspoon salt 1/4 teaspoon pepper 2 cups cooked noodles","In a large skillet, cook beef and onion over medium heat until meat is no longer pink; drain. Stir in the beans, tomato sauce, tomatoes, garlic powder, salt and pepper. Simmer, uncovered, for 5 minutes. Stir in noodles; heat through.","Brown ground beef in a saute pan or Dutch oven. Add onion and cook until browned on all sides, about 20 minutes. Add kidney beans and tomato sauce. Drizzle over beef mixture. Bake at 350° for 30 minutes.",finetuned_top_k
256,Strawberry Rhubarb Pie Vegan Shake,"1 cup compote strawberry rhubarb 1/2 cup frozen strawberries or fresh 1 tablespoon lemon juice 1 cup light coconut milk 1 frozen banana ripe 1 teaspoon pure vanilla extract 2 tablespoons graham cracker crumbs check label to ensure it is vegan agave nectar sweeten to taste, optional ice cubes",Combine all ingredients in a blender; pulse until smooth. Top with soy or dairy based whip cream and sprinkle with additional graham crackers.,"Combine rhubabarb and strawberries with the water in a small bowl. Mix until blended well. Add coconut milk, bananas, vanilla and crumbs. Chill until firm. Put whipped topping on a lightly floured surface and sprinkle with ice cubes. Spoon mixture into an ice cream maker or pie pan. Freeze until firm, but not ready to serve. Sprinkle whipped topping over rhubbust mix and top with filling. Makes 16.",finetuned_top_k
257,Chicken in Peanut Sauce,"6 boneless skinless chicken breasts 1 teaspoon salt 12 teaspoon pepper 1 tablespoon margarine 1 cup peanuts, ground coarse 2 tablespoons whole wheat flour 1 cup diced carrot 12 teaspoon turmeric 34 cup hot water","Combine salt and pepper and rub chicken pieces with mixture. Cut chicken into small, bite-size pieces. In large fry pan, melt butter. Add chicken. Brown chicken well, and then cover pan and cook on low to medium for 40 minutes, stirring as needed. Combine flour and peanuts and add to chicken, being sure to stir chicken to coat all sides. Add carrots, tumeric and the hot water. Simmer for about 10 minutes or until sauce thickens to your preference. Serve over steamed rice or cooked rice noodles.","Preheat oven to 450 degrees F (168 degrees C). Place chicken on a large baking sheet. Brush with margarine. Sprinkle each piece of chicken with salt, pepper, and flour. Rub peanut mixture onto each chicken piece. Bake in a preheated oven for 12 minutes. Transfer chicken to a cutting board and place it on the baking sheet to absorb any leftover sauce juices.",finetuned_top_k
